Game,Genre,Earnings,Players,Tournaments,TotalPlayers,TotalTournaments
Call of Duty: Advanced Warfare,First-Person Shooter,0.0018539636401325363,0.07678883071553229,0.13450292397660818,0.04811946902654868,0.05577029265599117
Overwatch,First-Person Shooter,0.0005269235346997557,0.011634671320535195,0.0,0.2487094395280236,0.11512976256212039
Killer Instinct (2013),Fighting Game,0.0007680875921888164,0.019197207678883072,0.011695906432748537,0.008112094395280236,0.007730535615681944
Injustice 2,Fighting Game,0.0020374376675057217,0.012216404886561954,0.023391812865497075,0.00497787610619469,0.005107675317504142
League of Legends: Wild Rift,Multiplayer Online Battle Arena,0.049834518032083976,0.08260616637579989,0.005847953216374269,0.08775811209439528,0.014632799558255109
Pro Evolution Soccer 2019,Sports,0.005381346737359207,0.014543339150668994,0.005847953216374269,0.0015363815142576205,0.0001380452788514633
Dota 2,Multiplayer Online Battle Arena,0.002647212017955583,0.07562536358347877,0.06432748538011696,0.29400196656833827,0.25400331308669244
StarCraft II,Strategy,0.0003550194028118921,0.01977894124490983,0.023391812865497075,0.13600049164208458,1.0
Quake Live,First-Person Shooter,4.507351251742085e-05,0.002326934264107039,0.023391812865497075,0.013827433628318585,0.056598564329099946
Halo Infinite,First-Person Shooter,0.0038254897755625288,0.04421175101803374,0.017543859649122806,0.014564896755162243,0.006350082827167311
Rainbow Six Siege,First-Person Shooter,0.04982728460517784,0.02326934264107039,0.0,0.18024827925270404,0.0748205411374931
SMITE,Multiplayer Online Battle Arena,0.014287973860534747,0.06689936009307737,0.023391812865497075,0.03330875122910521,0.013252346769740476
League of Legends,Multiplayer Online Battle Arena,8.418668525037032e-05,0.02443280977312391,0.07017543859649122,0.5660644051130778,0.39950303699613476
Gears 5,Third-Person Shooter,3.737046345388338e-05,0.009307737056428156,0.011695906432748537,0.010017207472959685,0.015323025952512427
Soul Calibur V,Fighting Game,3.487909922362449e-06,0.001745200698080279,0.0,0.004486234021632252,0.0035891772501380455
Dota 2,Multiplayer Online Battle Arena,0.036124781338753936,0.21873182082606166,0.05847953216374269,0.29400196656833827,0.25400331308669244
Age of Empires III,Strategy,1.3702503266423906e-05,0.004653868528214078,0.0,0.0102015732546706,0.022363335173937054
NASCAR Thunder 2002,Racing,0.00019131808765215596,0.0,0.0,0.0,0.0
Counter-Strike,First-Person Shooter,0.0012858090239676878,0.0721349621873182,0.06432748538011696,0.26204523107177974,0.14108227498619547
Guilty Gear Xrd -SIGN-,Fighting Game,6.70176977939642e-05,0.001745200698080279,0.005847953216374269,0.004916420845624386,0.005107675317504142
Call of Duty 4: Modern Warfare,First-Person Shooter,0.000725828075569473,0.016288539848749273,0.011695906432748537,0.026487217305801378,0.011871893981225843
Super Smash Bros. Melee,Fighting Game,0.00014948185381553352,0.003490401396160558,0.005847953216374269,0.12063667649950836,0.3718939812258421
Call of Duty: Infinite Warfare,First-Person Shooter,0.019665583551548564,0.08551483420593368,0.08771929824561403,0.021079154375614553,0.011457758144671454
Quake III Arena,First-Person Shooter,8.229823116383409e-05,0.001745200698080279,0.0,0.018928220255653886,0.015599116510215352
rFactor 2,Racing,0.00011768980400962283,0.017452006980802792,0.0,0.034107669616519176,0.013942573163997793
Super Smash Bros. Melee,Fighting Game,0.0001432534432398863,0.004072134962187318,0.005847953216374269,0.12063667649950836,0.3718939812258421
Assetto Corsa Competizione,Racing,0.001106414854657974,0.027923211169284465,0.029239766081871343,0.028883972468043265,0.007454445057979018
Archangel Hellfire,First-Person Shooter,1.245682115129446e-05,0.003490401396160558,0.0,0.0008603736479842675,0.0011043622308117063
Ultra Fight Da! Kyanta 2,Fighting Game,7.972365536828455e-06,0.001745200698080279,0.0,0.00018436578171091445,0.0
Super Smash Bros. for Wii U,Fighting Game,0.0011067932928845504,0.06864456079115765,0.17543859649122806,0.07866273352999018,0.14273881833241303
Killer Instinct (2013),Fighting Game,0.0003333395512801792,0.004653868528214078,0.0,0.008112094395280236,0.007730535615681944
PokkÃ©n Tournament,Fighting Game,5.393554422087476e-06,0.001745200698080279,0.0,0.003994591937069814,0.003451131971286582
osu!,Music / Rhythm Game,0.00015877289843943803,0.01977894124490983,0.011695906432748537,0.052482792527040315,0.028161236885698514
Age of Empires III,Strategy,9.285314486174891e-05,0.012216404886561954,0.017543859649122806,0.0102015732546706,0.022363335173937054
Street Fighter V: Arcade Edition,Fighting Game,6.228410575647231e-05,0.004653868528214078,0.0,0.014441986234021632,0.014356709000552184
Age of Empires IV,Strategy,0.00026998914163315615,0.02501454333915067,0.05847953216374269,0.03330875122910521,0.04500276090557703
Rocket League,Sports,0.013291875866583366,0.25538103548574753,0.2573099415204678,0.24244100294985252,0.5070403092214247
FIFA 11,Sports,1.3603845242905654e-05,0.002326934264107039,0.017543859649122806,0.004424778761061947,0.010629486471562675
Fortnite,Battle Royale,0.007867191599302385,0.04013961605584642,0.06432748538011696,0.4805186823992134,0.23937051352843733
WarCraft III,Strategy,0.003212832667561835,0.0360674810936591,0.07602339181286549,0.046214355948869225,0.21148536720044175
Street Fighter III: 3rd Strike,Fighting Game,2.6657597263770145e-05,0.004653868528214078,0.0,0.006637168141592921,0.006073992269464385
PLAYERUNKNOWNâ€™S BATTLEGROUNDS,Battle Royale,0.008105677440243916,0.16288539848749273,0.05263157894736842,0.23014995083579157,0.08172280508006627
F1 22,Racing,8.072020106038811e-06,0.001745200698080279,0.0,0.0015363815142576205,0.0001380452788514633
Super Smash Bros. for Wii U,Fighting Game,0.00034742821600229325,0.01977894124490983,0.05847953216374269,0.07866273352999018,0.14273881833241303
Super Smash Bros. for Wii U,Fighting Game,2.9647234340080814e-05,0.004653868528214078,0.0,0.07866273352999018,0.14273881833241303
Dengeki Bunko: Fighting Climax Ignition,Fighting Game,2.9896370763106705e-06,0.001745200698080279,0.0,0.002458210422812193,0.001794588625069023
Rainbow Six Siege,First-Person Shooter,0.0025177923728770552,0.04944735311227458,0.023391812865497075,0.18024827925270404,0.0748205411374931
Heroes of the Storm,Multiplayer Online Battle Arena,0.0011092415565136257,0.06399069226294357,0.15204678362573099,0.08124385447394297,0.06888459414688018
Guild Wars 2,Role-Playing Game,0.0013630809277969747,0.012216404886561954,0.05847953216374269,0.009341199606686333,0.007730535615681944
Dota 2,Multiplayer Online Battle Arena,0.03986182768414227,0.023851076207097147,0.0,0.29400196656833827,0.25400331308669244
Pokemon Unite,Multiplayer Online Battle Arena,1.245682115129446e-05,0.011634671320535195,0.0,0.02028023598820059,0.001932633903920486
Street Fighter V,Fighting Game,0.0003737046345388338,0.004653868528214078,0.0,0.017146017699115047,0.0176697956929873
Guilty Gear -STRIVE-,Fighting Game,0.00041521051347852397,0.02210587550901687,0.03508771929824561,0.015117994100294987,0.011319712865819991
Age of Empires III,Strategy,0.00010887261686231359,0.006399069226294357,0.017543859649122806,0.0102015732546706,0.022363335173937054
Madden NFL 2018,Sports,0.00039056170319361157,0.004653868528214078,0.0,0.002458210422812193,0.0002760905577029266
rFactor,Racing,0.00011450285088627565,0.017452006980802792,0.0,0.003134218289085546,0.0004141358365543899
StarCraft: Remastered,Strategy,0.0018092294514232765,0.02152414194299011,0.03508771929824561,0.023107177974434612,0.06474323578133628
Rainbow Six Siege,First-Person Shooter,0.0052448012923092925,0.06282722513089005,0.029239766081871343,0.18024827925270404,0.0748205411374931
Fortnite,Battle Royale,0.05509539883827178,0.6567771960442117,0.2573099415204678,0.4805186823992134,0.23937051352843733
Farming Simulator 22,Strategy,0.0004049463419862803,0.013961605584642232,0.005847953216374269,0.0021509341199606687,0.0002760905577029266
iRacing.com,Racing,5.979274152621341e-05,0.048283885980221056,0.011695906432748537,0.07884709931170109,0.025400331308669248
rFactor,Racing,0.00011770425392215832,0.017452006980802792,0.0,0.003134218289085546,0.0004141358365543899
King of Fighters XV,Fighting Game,0.0005463761066096171,0.029668411867364745,0.04678362573099415,0.008726647000983285,0.0041413583655438985
F.E.A.R.,First-Person Shooter,0.0004982728460517785,0.004653868528214078,0.0,0.0012291052114060965,0.0005521811154058532
WarCraft III,Strategy,0.00019677915804488345,0.004072134962187318,0.023391812865497075,0.046214355948869225,0.21148536720044175
Super Smash Bros. Brawl,Fighting Game,1.4200776112475685e-05,0.004653868528214078,0.0,0.03128072763028515,0.04790171176145776
Call of Duty: Black Ops Cold War,First-Person Shooter,0.002927352970554198,0.04653868528214078,0.05847953216374269,0.016838741396263523,0.01214798453892877
Dota 2,Multiplayer Online Battle Arena,0.014527536219960172,0.15357766143106458,0.09941520467836257,0.29400196656833827,0.25400331308669244
Minecraft,Multiplayer Online Battle Arena,6.228410575647231e-05,0.0029086678301337987,0.005847953216374269,0.033370206489675515,0.013942573163997793
Onward,First-Person Shooter,0.00026707424548375324,0.012798138452588714,0.0,0.005653883972468044,0.0009663169519602431
NHL 23,Sports,0.001245682115129446,0.004653868528214078,0.005847953216374269,0.0007374631268436578,0.0004141358365543899
Mortal Kombat 9,Fighting Game,4.733592037491895e-06,0.001745200698080279,0.0,0.004117502458210423,0.003451131971286582
Age of Mythology,Strategy,6.726683421699008e-06,0.003490401396160558,0.005847953216374269,0.013335791543756146,0.0353395913859746
Battlefield 2,First-Person Shooter,0.00022062001890992287,0.0,0.005847953216374269,0.0,0.0016565433462175595
Quake II,First-Person Shooter,2.491364230258892e-06,0.0011634671320535194,0.0,0.0022738446411012785,0.0015184980673660963
BlazBlue: Central Fiction,Fighting Game,4.1356646222297606e-05,0.006399069226294357,0.005847953216374269,0.00700589970501475,0.0067642186637217015
Super Street Fighter II Turbo,Fighting Game,5.730137729595452e-06,0.0029086678301337987,0.005847953216374269,0.00700589970501475,0.006902263942573164
Project Cars 2,Racing,4.982728460517784e-05,0.005817335660267597,0.017543859649122806,0.0022738446411012785,0.002898950855880729
FIFA 09,Sports,0.0003986182768414227,0.001745200698080279,0.0,0.003195673549655851,0.002484815019326339
Guilty Gear XX Accent Core Plus R,Fighting Game,2.9896370763106705e-06,0.001745200698080279,0.0,0.005039331366764995,0.004003313086692435
Battlefield 4,First-Person Shooter,0.0006453567617956878,0.011634671320535195,0.029239766081871343,0.012536873156342184,0.019878520154610713
WarCraft III: Reforged,Strategy,0.0008294000658954877,0.023851076207097147,0.07602339181286549,0.00915683382497542,0.06639977912755385
FIFA 06,Sports,0.00024556181362831375,0.0,0.0,0.001413470993117011,0.0015184980673660963
Heroes of the Storm,Multiplayer Online Battle Arena,0.008184629769246513,0.06399069226294357,0.011695906432748537,0.08124385447394297,0.06888459414688018
Guild Wars 2,Role-Playing Game,0.002491364230258892,0.011634671320535195,0.0,0.009341199606686333,0.007730535615681944
ARMS,Fighting Game,5.6155349750035425e-06,0.004072134962187318,0.017543859649122806,0.007989183874139627,0.015323025952512427
Persona 4 Arena Ultimax,Fighting Game,1.1709411882216792e-05,0.001745200698080279,0.0,0.003933136676499509,0.0027609055770292656
Vampire Savior,Fighting Game,3.413168995454682e-05,0.004653868528214078,0.0,0.0022738446411012785,0.002898950855880729
BlazBlue: Cross Tag Battle,Fighting Game,2.4498331885404763e-05,0.004072134962187318,0.005847953216374269,0.007866273352999017,0.005659856432909995
FIFA 15,Sports,6.436115611523913e-05,0.01803374054682955,0.15789473684210525,0.010263028515240906,0.048453892876863615
Rocket League,Sports,0.0016256689737113006,0.06806282722513089,0.23391812865497075,0.24244100294985252,0.5070403092214247
Super Smash Bros.,Fighting Game,1.8311776228825884e-05,0.004653868528214078,0.0,0.014687807276302853,0.01753175041413584
Arena of Valor,Multiplayer Online Battle Arena,0.0085180786914164,0.051192553810354854,0.011695906432748537,0.12205014749262538,0.021397018221976812
Counter-Strike,First-Person Shooter,0.0037135405730122687,0.07853403141361257,0.05263157894736842,0.26204523107177974,0.14108227498619547
Counter-Strike: Global Offensive,First-Person Shooter,0.09894642658204754,0.43804537521815007,0.19883040935672514,1.0,0.9504417448923248
Wolfenstein: Enemy Territory,First-Person Shooter,0.001245682115129446,0.011052937754508435,0.0,0.009341199606686333,0.0023467697404748757
Age of Empires II,Strategy,0.00011833980093729737,0.015706806282722512,0.029239766081871343,0.12254178957718781,0.22252898950855882
Windjammers,Strategy,9.965456921035568e-07,0.001745200698080279,0.0,0.0022123893805309734,0.0020706791827719492
Street Fighter Alpha 3,Fighting Game,0.0,0.001745200698080279,0.0,0.0009832841691248771,0.0005521811154058532
Age of Mythology,Strategy,6.253324217949819e-06,0.013379872018615473,0.005847953216374269,0.013335791543756146,0.0353395913859746
Free Fire,Battle Royale,0.00023260597222169842,0.010471204188481674,0.0,0.09709931170108162,0.01173384870237438
Assetto Corsa Competizione,Racing,0.001106414854657974,0.027923211169284465,0.029239766081871343,0.028883972468043265,0.007454445057979018
Project M,Fighting Game,1.4697803276412335e-05,0.005235602094240837,0.011695906432748537,0.0344149459193707,0.04610712313638874
JoJo's Bizarre Adventure: Heritage for the Future,Fighting Game,1.245682115129446e-06,0.001745200698080279,0.0,0.0004916420845624386,0.0002760905577029266
Quake III Arena,First-Person Shooter,0.0031530758016805375,0.04595695171611402,0.017543859649122806,0.018928220255653886,0.015599116510215352
Age of Empires,Strategy,1.5571026439118077e-05,0.002326934264107039,0.0,0.02906833824975418,0.036443953616786304
Call of Duty 2,First-Person Shooter,1.544346859052882e-05,0.0,0.0,0.0032571288102261555,0.0022087244616234127
SMITE,Multiplayer Online Battle Arena,0.004110750979927172,0.03781268179173938,0.005847953216374269,0.03330875122910521,0.013252346769740476
Brawl Stars,Strategy,0.003811787272296105,0.08900523560209424,0.029239766081871343,0.04258849557522124,0.026918829376035344
Team Fortress 2,First-Person Shooter,0.00022322623503119674,0.09540430482838859,0.017543859649122806,0.08966322517207473,0.028299282164549976
Bloodline Champions,Multiplayer Online Battle Arena,0.00024913642302588923,0.005235602094240837,0.0,0.0026425762045231074,0.0015184980673660963
Dota 2,Multiplayer Online Battle Arena,0.09468167142395408,0.18557300756253636,0.10526315789473684,0.29400196656833827,0.25400331308669244
WarCraft III: Reforged,Strategy,0.00027604564807691553,0.006399069226294357,0.011695906432748537,0.00915683382497542,0.06639977912755385
Halo: Reach,First-Person Shooter,0.00147552043082775,0.027923211169284465,0.005847953216374269,0.007436086529006883,0.0038652678078409724
Farming Simulator 19,Strategy,0.0006575564741584195,0.02326934264107039,0.005847953216374269,0.008603736479842675,0.0041413583655438985
World of Tanks,Strategy,0.007208388695619565,0.016288539848749273,0.005847953216374269,0.025688298918387416,0.0073163997791275545
Rezzil Player,Sports,0.00012456821151294461,0.0029086678301337987,0.0,0.0011676499508357916,0.0015184980673660963
Pocket Rumble,Fighting Game,3.114205287823615e-06,0.002326934264107039,0.0,0.0003072763028515241,0.0001380452788514633
FIFA 17,Sports,0.000381327959947003,0.0075625363583478765,0.011695906432748537,0.008296460176991151,0.006488128106018775
Age of Mythology,Strategy,2.0074416421734048e-05,0.0029086678301337987,0.011695906432748537,0.013335791543756146,0.0353395913859746
World of WarCraft,Role-Playing Game,0.000996545692103557,0.02268760907504363,0.017543859649122806,0.02992871189773845,0.027747101049144123
Tekken 7,Fighting Game,0.000504620343837632,0.010471204188481674,0.029239766081871343,0.03662733529990168,0.055080066261733854
Dota 2,Multiplayer Online Battle Arena,0.0016003856129569412,0.031995346131471786,0.029239766081871343,0.29400196656833827,0.25400331308669244
Arena of Valor,Multiplayer Online Battle Arena,0.003435381002385978,0.035485747527632346,0.005847953216374269,0.12205014749262538,0.021397018221976812
Fortnite,Battle Royale,0.05509539883827178,0.6567771960442117,0.2573099415204678,0.4805186823992134,0.23937051352843733
League of Legends,Multiplayer Online Battle Arena,0.014543920178547625,0.14252472367655614,0.04678362573099415,0.5660644051130778,0.39950303699613476
Dragon Ball FighterZ,Fighting Game,8.897907348369633e-05,0.004653868528214078,0.011695906432748537,0.016654375614552606,0.02305356156819437
Tekken 7,Fighting Game,0.0010803442228068528,0.01803374054682955,0.03508771929824561,0.03662733529990168,0.055080066261733854
BlazBlue: Cross Tag Battle,Fighting Game,0.00024814510919866917,0.011052937754508435,0.011695906432748537,0.007866273352999017,0.005659856432909995
Naraka: Bladepoint,Role-Playing Game,0.033650856658106854,0.02210587550901687,0.005847953216374269,0.008480825958702065,0.0015184980673660963
TrackMania 2: Stadium,Racing,0.00011394279220731346,0.05293775450843514,0.11695906432748537,0.021202064896755163,0.039342904472667035
Age of Empires II,Strategy,2.9896370763106706e-05,0.003490401396160558,0.005847953216374269,0.12254178957718781,0.22252898950855882
Counter-Strike: Global Offensive,First-Person Shooter,0.0024655534476969872,0.05700988947062245,0.05847953216374269,1.0,0.9504417448923248
Chess.com,Strategy,7.474067777134373e-05,0.006399069226294357,0.011695906432748537,0.06366764995083579,0.0831032578685809
Battlefield 4,First-Person Shooter,0.0006934522991244126,0.016288539848749273,0.029239766081871343,0.012536873156342184,0.019878520154610713
Fortnite,Battle Royale,0.05472347951534035,0.16114019778941244,0.08771929824561403,0.4805186823992134,0.23937051352843733
Fortnite,Battle Royale,0.34472627892679225,0.8155904595695171,0.29239766081871343,0.4805186823992134,0.23937051352843733
FIFA 16,Sports,0.0001134833846432537,0.004653868528214078,0.0,0.003810226155358899,0.0038652678078409724
Battlefield 4,First-Person Shooter,1.3604094379328678e-05,0.0029086678301337987,0.0,0.012536873156342184,0.019878520154610713
Mortal Kombat 9,Fighting Game,8.121847390643988e-05,0.004653868528214078,0.0,0.004117502458210423,0.003451131971286582
Quake III Arena,First-Person Shooter,3.737046345388338e-05,0.004653868528214078,0.0,0.018928220255653886,0.015599116510215352
Faeria,Collectible Card Game,6.228410575647231e-05,0.002326934264107039,0.0,0.0007374631268436578,0.0005521811154058532
Chess.com,Strategy,2.491364230258892e-05,0.0011634671320535194,0.0,0.06366764995083579,0.0831032578685809
StarCraft: Remastered,Strategy,0.003504076633989022,0.03432228039557882,0.011695906432748537,0.023107177974434612,0.06474323578133628
Yu-Gi-Oh! Duel Links,Collectible Card Game,0.00019679535191238014,0.04537521815008726,0.19298245614035087,0.02015732546705998,0.030093870789618997
Heroes of Newerth,Multiplayer Online Battle Arena,4.559221455016075e-05,0.011634671320535195,0.011695906432748537,0.05039331366764995,0.05438983986747654
Rainbow Six Siege,First-Person Shooter,0.02410748666496175,0.17801047120418848,0.03508771929824561,0.18024827925270404,0.0748205411374931
Chess.com,Strategy,2.491364230258892e-05,0.0011634671320535194,0.0,0.06366764995083579,0.0831032578685809
osu!,Music / Rhythm Game,0.00013433435929555946,0.023851076207097147,0.005847953216374269,0.052482792527040315,0.028161236885698514
Apex Legends,Battle Royale,0.06596953975478448,0.19604421175101802,0.08187134502923976,0.13292772861356933,0.09842628382109334
World of WarCraft,Role-Playing Game,0.0010463729767087346,0.031995346131471786,0.023391812865497075,0.02992871189773845,0.027747101049144123
TrackMania 2: Stadium,Racing,1.3951639689449796e-06,0.0005817335660267597,0.0,0.021202064896755163,0.039342904472667035
StarCraft: Brood War,Strategy,0.0006726683421699009,0.003490401396160558,0.005847953216374269,0.040437561455260576,0.07385422418553286
Assetto Corsa,Racing,0.00024856839198139017,0.017452006980802792,0.017543859649122806,0.01831366764995084,0.0176697956929873
Kirby Fighters 2,Fighting Game,5.552254323554967e-06,0.002326934264107039,0.0,0.0002458210422812193,0.0
Super Smash Bros. Brawl,Fighting Game,6.0372481982594655e-05,0.017452006980802792,0.04678362573099415,0.03128072763028515,0.04790171176145776
Brawlhalla,Fighting Game,1.4948185381553353e-05,0.004653868528214078,0.011695906432748537,0.0522369714847591,0.09180011043622309
WarCraft III,Strategy,7.577359738120907e-05,0.005235602094240837,0.029239766081871343,0.046214355948869225,0.21148536720044175
osu!,Music / Rhythm Game,7.310584456344785e-05,0.04886561954624782,0.05263157894736842,0.052482792527040315,0.028161236885698514
S.K.I.L.L. - Special Force 2,First-Person Shooter,0.0014481308707531295,0.026759744037230946,0.011695906432748537,0.0059611602753195676,0.002898950855880729
StarCraft II,Strategy,0.003572120026436583,0.08027923211169284,0.3157894736842105,0.13600049164208458,1.0
Call of Duty: Mobile,First-Person Shooter,0.013663637984431867,0.027923211169284465,0.005847953216374269,0.019972959685349068,0.0027609055770292656
Quake 4,First-Person Shooter,9.965456921035568e-05,0.0011634671320535194,0.0,0.006575712881022616,0.0073163997791275545
Quake Live,First-Person Shooter,0.0004307409306806888,0.008144269924374637,0.03508771929824561,0.013827433628318585,0.056598564329099946
Super Smash Bros. Melee,Fighting Game,2.491364230258892e-05,0.001745200698080279,0.0,0.12063667649950836,0.3718939812258421
Fortnite,Battle Royale,0.08142114638657144,0.22338568935427572,0.08771929824561403,0.4805186823992134,0.23937051352843733
Counter-Strike,First-Person Shooter,0.0017545517297982076,0.08144269924374636,0.06432748538011696,0.26204523107177974,0.14108227498619547
Super Street Fighter IV Arcade Edition,Fighting Game,3.0145507186132594e-05,0.004653868528214078,0.017543859649122806,0.009464110127826943,0.028023191606847048
RaceRoom Racing Experience,Racing,0.000691819459007901,0.05293775450843514,0.023391812865497075,0.009771386430678467,0.0035891772501380455
StarCraft: Brood War,Strategy,0.0001722432065596018,0.001745200698080279,0.0,0.040437561455260576,0.07385422418553286
Chess.com,Strategy,0.0007050560771632665,0.030831878999418263,0.04678362573099415,0.06366764995083579,0.0831032578685809
King of Fighters XIII,Fighting Game,0.0,0.004653868528214078,0.0,0.006514257620452311,0.005797901711761458
Project M,Fighting Game,0.0001155993002840126,0.017452006980802792,0.017543859649122806,0.0344149459193707,0.04610712313638874
Age of Empires II,Strategy,7.474092690776676e-06,0.001745200698080279,0.0,0.12254178957718781,0.22252898950855882
ARMS,Fighting Game,1.055865074426021e-05,0.005235602094240837,0.005847953216374269,0.007989183874139627,0.015323025952512427
PLAYERUNKNOWNâ€™S BATTLEGROUNDS,Battle Royale,0.006820034839406809,0.09947643979057591,0.017543859649122806,0.23014995083579157,0.08172280508006627
Trackmania (2020),Racing,0.0008018642627405513,0.038394415357766144,0.09941520467836257,0.04498525073746313,0.08572611816675871
Nitroplus Blasterz: Heroines Infinite Duel,Fighting Game,1.1559930028401258e-05,0.001745200698080279,0.0,0.0006145526057030482,0.0004141358365543899
Age of Empires III,Strategy,5.894567768792539e-05,0.01687027341477603,0.0,0.0102015732546706,0.022363335173937054
Super Smash Bros. Ultimate,Fighting Game,0.0007215999813343006,0.0389761489237929,0.07602339181286549,0.14509587020648967,0.23329652125897296
BlazBlue: Chronophantasma Extend,Fighting Game,0.0,0.001745200698080279,0.0,0.001720747295968535,0.001380452788514633
StarCraft II,Strategy,0.02440818236900569,0.06282722513089005,0.1871345029239766,0.13600049164208458,1.0
rFactor 2,Racing,0.0002556139700245623,0.013379872018615473,0.011695906432748537,0.034107669616519176,0.013942573163997793
Guilty Gear Xrd REV 2,Fighting Game,0.00012980007639648827,0.008726003490401396,0.011695906432748537,0.007743362831858408,0.008282716731087799
Halo 5: Guardians,First-Person Shooter,0.00016360639418256328,0.012216404886561954,0.011695906432748537,0.015240904621435595,0.014908890115958036
League of Legends,Multiplayer Online Battle Arena,0.0023611122203910347,0.07969749854566609,0.023391812865497075,0.5660644051130778,0.39950303699613476
Age of Empires IV,Strategy,0.00026998914163315615,0.02501454333915067,0.05847953216374269,0.03330875122910521,0.04500276090557703
Project M,Fighting Game,9.800304386211707e-05,0.013379872018615473,0.017543859649122806,0.0344149459193707,0.04610712313638874
Artifact Classic,Collectible Card Game,1.614404021207762e-06,0.001745200698080279,0.0,0.01745329400196657,0.026090557702926565
Apex Legends,Battle Royale,0.001985204472463383,0.0837696335078534,0.14035087719298245,0.13292772861356933,0.09842628382109334
Ultimate Marvel vs. Capcom 3,Fighting Game,0.0,0.004653868528214078,0.0,0.012844149459193708,0.025676421866372173
Super Smash Bros.,Fighting Game,8.246415602156932e-05,0.0075625363583478765,0.011695906432748537,0.014687807276302853,0.01753175041413584
Counter-Strike,First-Person Shooter,0.0016075146517018273,0.06108202443280977,0.03508771929824561,0.26204523107177974,0.14108227498619547
Legends of Runeterra,Collectible Card Game,1.245682115129446e-05,0.001745200698080279,0.0,0.01745329400196657,0.004417448923246825
Chess.com,Strategy,8.968786660720498e-05,0.011634671320535195,0.005847953216374269,0.06366764995083579,0.0831032578685809
Call of Duty: Modern Warfare 2,First-Person Shooter,4.2353191914401166e-05,0.006980802792321116,0.0,0.003994591937069814,0.002622860298177802
Red Earth,Fighting Game,2.491364230258892e-06,0.001745200698080279,0.0,0.00018436578171091445,0.0
WarCraft III: Reforged,Strategy,0.0007555037114617787,0.01687027341477603,0.1111111111111111,0.00915683382497542,0.06639977912755385
Marvel vs. Capcom 2,Fighting Game,3.2387734993365596e-06,0.001745200698080279,0.0,0.004178957718780728,0.0038652678078409724
Age of Empires II,Strategy,0.00024913642302588923,0.009307737056428156,0.0,0.12254178957718781,0.22252898950855882
Rocket League,Sports,0.017562338989264785,0.18615474112856312,0.2222222222222222,0.24244100294985252,0.5070403092214247
Age of Empires III,Strategy,2.491364230258892e-06,0.0005817335660267597,0.0,0.0102015732546706,0.022363335173937054
Injustice 2,Fighting Game,0.002491364230258892,0.009307737056428156,0.0,0.00497787610619469,0.005107675317504142
Killer Instinct (2013),Fighting Game,3.32990760287943e-05,0.004653868528214078,0.0,0.008112094395280236,0.007730535615681944
FIFA 14,Sports,0.0006714141894163886,0.005235602094240837,0.029239766081871343,0.003502949852507375,0.009387078961899505
Ultimate Marvel vs. Capcom 3,Fighting Game,3.257857349340343e-05,0.010471204188481674,0.017543859649122806,0.012844149459193708,0.025676421866372173
Quake III Arena,First-Person Shooter,0.00021583834354278698,0.001745200698080279,0.005847953216374269,0.018928220255653886,0.015599116510215352
StarCraft: Brood War,Strategy,1.179860272166006e-05,0.0005817335660267597,0.0,0.040437561455260576,0.07385422418553286
Red Earth,Fighting Game,2.491364230258892e-06,0.001745200698080279,0.0,0.00018436578171091445,0.0
Counter-Strike,First-Person Shooter,0.0005071246631618882,0.030250145433391506,0.029239766081871343,0.26204523107177974,0.14108227498619547
Age of Empires III,Strategy,9.965456921035567e-06,0.003490401396160558,0.0,0.0102015732546706,0.022363335173937054
Age of Mythology,Strategy,3.737046345388338e-06,0.0011634671320535194,0.0,0.013335791543756146,0.0353395913859746
FIFA 12,Sports,1.531067887705602e-05,0.0029086678301337987,0.029239766081871343,0.0036258603736479844,0.009110988404196578
Super Smash Bros. Melee,Fighting Game,0.00023294006416497615,0.025596276905177427,0.04093567251461988,0.12063667649950836,0.3718939812258421
Age of Empires II,Strategy,0.00011495603003975976,0.008726003490401396,0.023391812865497075,0.12254178957718781,0.22252898950855882
BlazBlue: Cross Tag Battle,Fighting Game,2.142573238022647e-05,0.004653868528214078,0.0,0.007866273352999017,0.005659856432909995
Gwent,Collectible Card Game,0.0003943829576499826,0.004653868528214078,0.0,0.02114060963618486,0.01670347874102706
Injustice: Gods Among Us,Fighting Game,4.9702716393664896e-05,0.014543339150668994,0.04093567251461988,0.006206981317600787,0.016013252346769744
Farming Simulator 19,Strategy,0.00045319335426020495,0.013961605584642232,0.0,0.008603736479842675,0.0041413583655438985
Chess.com,Strategy,2.4913393166165894e-05,0.0029086678301337987,0.0,0.06366764995083579,0.0831032578685809
Age of Empires III,Strategy,4.310060118347883e-05,0.013961605584642232,0.011695906432748537,0.0102015732546706,0.022363335173937054
Day of Defeat: Source,First-Person Shooter,2.2829366987554333e-05,0.0,0.0,0.003072763028515241,0.0009663169519602431
Soul Calibur VI,Fighting Game,2.8364181761497486e-06,0.0011634671320535194,0.0,0.007804818092428712,0.009663169519602431
Umineko: Golden Fantasia,Fighting Game,2.2422278072330027e-06,0.001745200698080279,0.0,0.0005530973451327434,0.0002760905577029266
Big Buck Hunter Arcade,First-Person Shooter,0.0018984195434572756,0.001745200698080279,0.0,0.00018436578171091445,0.0
osu!,Music / Rhythm Game,5.5395483659806465e-06,0.004653868528214078,0.0,0.052482792527040315,0.028161236885698514
